ENTITY1	ENTITY2	PROBABILITY	LABEL
6360	1237	1.0	1
2263	2252	1.0	1
3725	6908	1.0	1
2252	2263	1.0	1
2353	6908	1.0	1
6908	3725	1.0	1
6908	2353	1.0	1
2263	2263	1.0	1
4312	4312	1.0	1
1237	6360	1.0	1
2247	2263	0.9999863378585975	1
2263	2247	0.999973785432906	1
6360	6360	0.9999704930850876	0
100	1803	0.9999326807660301	1
1803	100	0.9999323437394926	1
3643	3667	0.9999176874121602	1
3667	3643	0.9998630488531228	1
3308	3320	0.9976204153827807	1
3589	3569	0.99644157398923	1
3320	3308	0.9953300567369129	1
3569	3589	0.9918942091233026	1
3133	3133	0.9912019008706023	1
3569	3569	0.9907376216423422	1
22324	12402	0.9872358907833799	1
12402	22324	0.9871921848400143	1
4312	7076	0.9858453705767745	1
7076	4312	0.9844720237468504	1
944	943	0.9815489298992254	1
943	944	0.9806300663411299	1
2263	2260	0.9741509239365045	1
3667	2885	0.9729728954875683	1
2260	2263	0.9727159716982181	1
1028	1029	0.9688479478233987	0
1029	1028	0.968341149435087	0
100	100	0.9673565541473305	1
2885	3667	0.9661427982080499	1
7307	11338	0.9582682492773054	1
6464	2885	0.9567586969909488	1
11338	7307	0.956737975345648	1
2885	6464	0.9507516799193573	1
11140	1019	0.9425997387798881	1
1019	11140	0.9384339685685518	1
1230	1232	0.9326579466174475	1
1232	1230	0.9318987755001177	1
2264	2263	0.9237229853312259	1
2263	2264	0.9222624091338847	1
2247	2260	0.913203116480283	1
2260	2247	0.9128802217042573	1
6348	1232	0.911248035286665	1
4790	1869	0.9057374396919758	1
1232	6348	0.9048365021473073	1
10963	3308	0.9007129558291532	1
3308	10963	0.8976845839491008	1
3560	3558	0.8943016360546107	1
3558	3560	0.8942480514547401	1
3320	10963	0.8882719590085482	1
10963	3320	0.8874691251791665	1
6360	1230	0.8843540721445052	1
1869	4790	0.8843215834770213	1
1230	6360	0.8840758415115049	1
2260	2252	0.8718887996388922	1
3576	3576	0.8695266179003669	1
6850	4067	0.866388027737801	1
4067	6850	0.8655964848925858	1
2252	2260	0.8633011413901998	1
6348	1230	0.8574620733889731	1
3572	3569	0.855182855916719	1
659	655	0.8428721742489099	1
3718	3561	0.8425143645809109	1
3561	3718	0.8423874252944368	1
3569	3572	0.8420873128363405	1
3600	3558	0.8404554121066121	1
1230	6348	0.8368335048653577	1
655	659	0.8346826954398907	1
1033	1017	0.830798418664306	1
1017	1033	0.8292327167567619	1
3480	3667	0.8284732346556963	1
3558	3600	0.8280257762562119	1
3667	3480	0.8275105360372788	1
5241	3308	0.8267524789799281	1
3308	5241	0.8261112651656811	1
5241	3320	0.8247304522309927	1
3320	5241	0.822106888275944	1
3643	6464	0.8194337043583284	1
3576	3579	0.8172791814690784	1
3579	3576	0.811981513177098	1
7329	5893	0.808081776945906	1
6464	3643	0.8062589455274101	1
22324	22324	0.8053572647627305	1
3570	3569	0.8051763055445722	1
3569	3570	0.8037995759533603	1
5893	7329	0.8012940715373025	1
3308	3308	0.796709343163836	1
943	943	0.7966680839530594	1
181055	2885	0.7931898963896209	0
2885	181055	0.7920413639558791	0
3716	3561	0.7882126176626739	1
3561	3716	0.7867959674280645	1
3643	3480	0.7818016565144923	1
3576	3577	0.7801843412540689	1
3577	3576	0.7801843412540689	1
627	4915	0.7777711866712328	1
6850	3192	0.7772647815381607	1
4915	627	0.776384326796654	1
5524	3204	0.776059111591507	1
3192	6850	0.7739115775001624	1
3204	5524	0.77288812459179	1
12362	16173	0.7712355859825006	1
16173	12362	0.77086270700268	1
5241	10963	0.7696674502157761	1
10963	5241	0.7696674502157761	1
6387	6352	0.763689158439477	0
5893	7341	0.7619503906308561	1
6352	6387	0.7615095881040495	0
1029	7157	0.7566282812840848	0
3320	11140	0.750480787763206	1
3600	3600	0.7504096037137549	1
11140	11140	0.7500392512796084	1
7157	1029	0.7488687279981749	0
11140	3320	0.7488019793168086	1
2252	2247	0.7434422948723693	1
16476	14283	0.7408405872244834	1
14283	16476	0.736377145514345	1
3569	4827	0.7339009253320945	0
4914	7133	0.7335974594361043	1
7133	4914	0.7329726048929549	1
7341	5893	0.7305350829948305	1
3845	1029	0.7292248094823864	0
1028	1028	0.7289570182926508	0
4827	3569	0.7252202407366064	0
3480	3643	0.7238946143050197	1
5464	3204	0.7180625823663797	1
16154	3587	0.7162366893186332	1
2247	2252	0.7127634801920899	1
3845	7157	0.7098545990915074	0
3204	5464	0.7090462158428446	1
3577	3579	0.7051212607390951	1
7157	7341	0.7036549114356778	1
7157	3845	0.7035644795567092	0
7341	7157	0.7032878787796203	1
7329	7341	0.7004997495101176	1
1234	7852	0.699434635979172	0
3558	3716	0.6984513248389531	1
3716	3558	0.698451324838953	1
2885	3643	0.6976337596539433	1
100341645	100125988	0.6970382263913915	1
100125988	100341645	0.6964597916409563	1
3579	3577	0.6940164982494561	1
3587	16154	0.6903077068488384	1
7341	7329	0.6903065116725191	1
3718	3558	0.6891858314309779	1
1232	1232	0.6857317007116961	1
5893	7157	0.6852669228661901	1
3643	2885	0.6831047056882871	1
995	5894	0.6823334146345728	1
5894	995	0.6772340878440163	1
14784	12402	0.675	1
6352	6360	0.675	0
12402	14784	0.675	1
2264	2247	0.675	1
6360	6352	0.675	0
1956	2885	0.675	1
9610	25	0.675	1
5888	7329	0.675	1
7157	5888	0.675	1
291245	24410	0.675	0
983	1033	0.675	1
851495	7341	0.675	1
6346	6360	0.675	0
1033	983	0.675	1
5893	5888	0.675	1
2247	2264	0.675	1
2252	2264	0.675	1
2264	2252	0.675	1
1018	1033	0.675	1
7329	5888	0.675	1
2246	2263	0.675	1
2263	2246	0.675	1
24410	291245	0.675	0
12928	12402	0.675	1
1033	1018	0.675	1
7341	851495	0.675	1
6360	6346	0.675	0
5888	5893	0.675	1
25	9610	0.675	1
2885	1956	0.675	1
6640	1756	0.675	1
1756	6640	0.675	1
12402	12928	0.675	1
1029	3845	0.673259898576176	0
5335	6850	0.6727032460578404	1
6850	5335	0.6715986373594106	1
3558	3718	0.6688554599321496	1
4915	100768664	0.6682172886032101	1
100768664	4915	0.6672980946873437	1
100350417	100341645	0.6598525028300549	1
3560	3718	0.6592020890619507	1
100341645	100350417	0.6586184822323489	1
3716	3560	0.6551693021511913	1
3565	3439	0.6544873034385317	0
